state_name,district_name,cattle,buffalo,bovines_total,species_richness,avg_herd_per_record,bov_norm,herd_norm,rich_norm,priority_score,rank,cluster,segment
Chhattisgarh,Jashpur,433037,33416,466453,6,466453,0.1612355157878647,0.1612355157878647,0.5,0.19511196420907823,348,1,Segment_3
Tamil Nadu,Tiruchirappalli,336903,8792,345695,9,345695,0.11947506002559755,0.11947506002559755,0.875,0.19502755402303779,349,2,Segment_2
Tamil Nadu,Dharmapuri,359788,25083,384871,8,384871,0.13302287975549187,0.13302287975549187,0.75,0.1947205917799427,350,2,Segment_2
Jharkhand,Dhanbad,349900,32673,382573,8,382573,0.1322281868379072,0.1322281868379072,0.75,0.1940053681541165,351,2,Segment_2
Uttar Pradesh,Pilibhit,160287,220378,380665,8,380665,0.1315683634755262,0.1315683634755262,0.75,0.19341152712797358,352,2,Segment_2
Karnataka,Bijapur,202111,177079,379190,8,379190,0.1310582799013585,0.1310582799013585,0.75,0.19295245191122265,353,2,Segment_2
Maharashtra,Nandurbar,304305,73966,378271,8,378271,0.1307404718981991,0.1307404718981991,0.75,0.1926664247083792,354,2,Segment_2
Gujarat,JUNAGADH,165769,211414,377183,8,377183,0.1303642204211181,0.1303642204211181,0.75,0.1923277983790063,355,2,Segment_2
Haryana,SONIPAT,111458,224980,336438,9,336438,0.11627381009605824,0.11627381009605824,0.875,0.1921464290864524,356,2,Segment_2
Jharkhand,Saraikela Kharsawan,305172,30753,335925,9,335925,0.11609640475805957,0.11609640475805957,0.875,0.19198676428225364,357,2,Segment_2
Uttar Pradesh,Shravasti,160042,174379,334421,9,334421,0.11557629242209468,0.11557629242209468,0.875,0.1915186631798852,358,2,Segment_2
Tamil Nadu,Thiruvallur,282138,51239,333377,9,333377,0.11521525699739563,0.11521525699739563,0.875,0.19119373129765607,359,2,Segment_2
Madhya Pradesh,NARSINGHPUR,254904,116684,371588,8,371588,0.12842936103300398,0.12842936103300398,0.75,0.1905864249297036,360,2,Segment_2
Tamil Nadu,Namakkal,267796,63328,331124,9,331124,0.11443612595156523,0.11443612595156523,0.875,0.1904925133564087,361,2,Segment_2
Gujarat,DEVBHUMI DWARKA,126026,284636,410662,7,410662,0.14194190718692196,0.14194190718692196,0.625,0.19024771646822977,362,1,Segment_3
Chhattisgarh,Kondagaon,339576,29604,369180,8,369180,0.12759662798446442,0.12759662798446442,0.75,0.18983696518601798,363,2,Segment_2
Chhattisgarh,Mahasamund,305152,23237,328389,9,328389,0.11349030996827798,0.11349030996827798,0.875,0.18964127897145017,364,2,Segment_2
Assam,DHUBRI,356057,12427,368484,8,368484,0.12735593770133172,0.12735593770133172,0.75,0.18962034393119856,365,2,Segment_2
Gujarat,GIR SOMNATH,212526,193958,406484,7,406484,0.14049707384938115,0.14049707384938115,0.625,0.18894736646444305,366,1,Segment_3
Chhattisgarh,Korba,353801,52664,406465,7,406465,0.14049050328130713,0.14049050328130713,0.625,0.1889414529531764,367,1,Segment_3
Jammu And Kashmir,Udhampur,205243,79925,285168,10,285168,0.09854365087736103,0.09854365087736103,1.0,0.18868928578962493,368,2,Segment_2
Chhattisgarh,Kanker,343329,21558,364887,8,364887,0.12611202541910715,0.12611202541910715,0.75,0.18850082287719644,369,2,Segment_2
Tamil Nadu,Dindigul,297004,27061,324065,9,324065,0.11199498700237889,0.11199498700237889,0.875,0.188295488302141,370,2,Segment_2
Tamil Nadu,Pudukkottai,360299,3522,363821,8,363821,0.12574338196821713,0.12574338196821713,0.75,0.18816904377139543,371,2,Segment_2
Chhattisgarh,Raigarh,379028,24334,403362,7,403362,0.1394174257690072,0.1394174257690072,0.625,0.18797568319210647,372,1,Segment_3
Himachal Pradesh,Sirmaur,245697,36838,282535,10,282535,0.09763310847005013,0.09763310847005013,1.0,0.18786979762304512,373,2,Segment_2
Assam,Sibsagar,266031,14829,280860,10,280860,0.09705386102141901,0.09705386102141901,1.0,0.1873484749192771,374,2,Segment_2
Punjab,Hoshiarpur,151907,169082,320989,9,320989,0.11093124661313152,0.11093124661313152,0.875,0.18733812195181837,375,2,Segment_2
Assam,Morigaon,355479,4317,359796,8,359796,0.12435145899464083,0.12435145899464083,0.75,0.18691631309517676,376,2,Segment_2
Uttarakhand,Udham Singh Nagar,166349,152911,319260,9,319260,0.11033332491839527,0.11033332491839527,0.875,0.18679999242655576,377,2,Segment_2
Chhattisgarh,Kabirdham (Kawardha),358678,40090,398768,7,398768,0.1378287315725825,0.1378287315725825,0.625,0.18654585841532423,378,1,Segment_3
Karnataka,Raichur,245374,112420,357794,8,357794,0.12365912861126202,0.12365912861126202,0.75,0.18629321575013583,379,2,Segment_2
Punjab,Fazilka,155016,161979,316995,9,316995,0.10955004404009706,0.10955004404009706,0.875,0.18609503963608737,380,2,Segment_2
Jammu And Kashmir,Kathua,208886,67456,276342,10,276342,0.09549144909729039,0.09549144909729039,1.0,0.18594230418756136,381,2,Segment_2
Chhattisgarh,Surguja,364306,70181,434487,6,434487,0.1501810537323766,0.1501810537323766,0.5,0.18516294835913893,382,1,Segment_3
Assam,Dibrugarh,340624,12533,353157,8,353157,0.12205556418182767,0.12205556418182767,0.75,0.1848500077636449,383,2,Segment_2
Tamil Nadu,Tirunelveli,298106,14560,312666,9,312666,0.10805299197733638,0.10805299197733638,0.875,0.18474769277960273,384,2,Segment_2
Bihar,Khagaria,297675,94059,391734,7,391734,0.13539623810770407,0.13539623810770407,0.625,0.18435661429693367,385,1,Segment_3
Gujarat,AMRELI,207241,178787,386028,7,386028,0.13342299276926275,0.13342299276926275,0.625,0.18258069349233647,386,1,Segment_3
Maharashtra,Gondia,292627,92527,385154,7,385154,0.1331207466378576,0.1331207466378576,0.625,0.18230867197407186,387,1,Segment_3
Telangana,SURYAPET,95148,289759,384907,7,384907,0.1330353292528953,0.1330353292528953,0.625,0.18223179632760578,388,1,Segment_3
Tamil Nadu,Coimbatore,259917,3170,263087,10,263087,0.09090761331722737,0.09090761331722737,1.0,0.18181685198550462,389,2,Segment_2
Assam,Goalpara,333621,8531,342152,8,342152,0.11824982198947809,0.11824982198947809,0.75,0.18142483979053028,390,2,Segment_2
Punjab,Firozepur,91179,170646,261825,10,261825,0.0904711892693632,0.0904711892693632,1.0,0.18142407034242689,391,2,Segment_2
Madhya Pradesh,UMARIA,330607,51632,382239,7,382239,0.13211268316755329,0.13211268316755329,0.625,0.18140141485079797,392,1,Segment_3
Odisha,Puri,367150,13524,380674,7,380674,0.13157147584987705,0.13157147584987705,0.625,0.18091432826488935,393,1,Segment_3
Punjab,Jalandhar,150699,187876,338575,8,338575,0.11701282609469986,0.11701282609469986,0.75,0.18031154348522987,394,2,Segment_2
Madhya Pradesh,SHAJAPUR,163296,213622,376918,7,376918,0.13027257828745406,0.13027257828745406,0.625,0.17974532045870867,395,1,Segment_3
Uttarakhand,Nainital,176506,77759,254265,10,254265,0.087856794814646,0.087856794814646,1.0,0.17907111533318143,396,2,Segment_2
Gujarat,VALSAD,309310,63855,373165,7,373165,0.128974718183148,0.128974718183148,0.625,0.17857724636483321,397,1,Segment_3
Karnataka,Yadgir,233336,57438,290774,9,290774,0.10048231427857064,0.10048231427857064,0.875,0.17793408285071358,398,2,Segment_2
Uttar Pradesh,Maharajganj,69102,180630,249732,10,249732,0.08628919559993263,0.08628919559993263,1.0,0.17766027603993936,399,2,Segment_2
Haryana,PALWAL,49684,199491,249175,10,249175,0.08609657420955201,0.08609657420955201,1.0,0.17748691678859682,400,2,Segment_2
Uttar Pradesh,Sant Ravidas Nagar,212465,156603,369068,7,369068,0.1275578962147649,0.1275578962147649,0.625,0.1773021065932884,401,1,Segment_3
Himachal Pradesh,Chamba,261939,24794,286733,9,286733,0.09908485819503728,0.09908485819503728,0.875,0.17667637237553355,402,2,Segment_2
Uttarakhand,Pauri Garhwal,256311,30076,286387,9,286387,0.09896520469221556,0.09896520469221556,0.875,0.17656868422299402,403,2,Segment_2
Chhattisgarh,Balod,336482,30225,366707,7,366707,0.12674141667672426,0.12674141667672426,0.625,0.1765672750090518,404,1,Segment_3
Assam,BAKSA,364106,813,364919,7,364919,0.1261230916390213,0.1261230916390213,0.625,0.17601078247511917,405,1,Segment_3
Gujarat,TAPI,224128,180659,404787,6,404787,0.13991021837455905,0.13991021837455905,0.5,0.17591919653710314,406,1,Segment_3
Haryana,JHAJJAR,62574,180459,243033,10,243033,0.08397255162478044,0.08397255162478044,1.0,0.1755752964623024,407,2,Segment_2
Maharashtra,Wardha,275880,46649,322529,8,322529,0.11146380844649983,0.11146380844649983,0.75,0.17531742760184987,408,2,Segment_2
Tamil Nadu,Tiruppur,294107,27129,321236,8,321236,0.11101666399809385,0.11101666399809385,0.75,0.17491499759828447,409,2,Segment_2
Madhya Pradesh,AGAR MALWA,159108,161642,320750,8,320750,0.11084859578314774,0.11084859578314774,0.75,0.174763736204833,410,2,Segment_2
Haryana,PANIPAT,74761,165167,239928,10,239928,0.08289878247373587,0.08289878247373587,1.0,0.1746089042263623,411,2,Segment_2
Uttar Pradesh,Siddharth Nagar,97064,182952,280016,9,280016,0.09676198947118339,0.09676198947118339,0.875,0.17458579052406506,412,2,Segment_2
Maharashtra,Bhandara,213036,106861,319897,8,319897,0.11055361185856126,0.11055361185856126,0.75,0.17449825067270514,413,2,Segment_2
Haryana,MAHENDRAGARH,51113,187207,238320,10,238320,0.08234270492305,0.08234270492305,1.0,0.174108434430745,414,2,Segment_2
Haryana,ROHTAK,64075,174156,238231,10,238231,0.08231192699891378,0.08231192699891378,1.0,0.1740807342990224,415,2,Segment_2
Punjab,Moga,109048,168012,277060,9,277060,0.09573974740661406,0.09573974740661406,0.875,0.17366577266595268,416,2,Segment_2
Maharashtra,Ratnagiri,235060,41112,276172,9,276172,0.0954326598039965,0.0954326598039965,0.875,0.17338939382359686,417,2,Segment_2
Madhya Pradesh,BHOPAL,124565,111371,235936,10,235936,0.08151827153944606,0.08151827153944606,1.0,0.17336644438550147,418,2,Segment_2
Haryana,YAMUNANAGAR,107277,126138,233415,10,233415,0.08064646090183467,0.08064646090183467,1.0,0.1725818148116512,419,2,Segment_2
Jharkhand,Sahebganj,263183,46545,309728,8,309728,0.10703697466146876,0.10703697466146876,0.75,0.1713332771953219,420,2,Segment_2
Odisha,Dhenkanal,376196,13729,389925,6,389925,0.13477065086318246,0.13477065086318246,0.5,0.1712935857768642,421,1,Segment_3
Punjab,Muktsar,113102,116110,229212,10,229212,0.07919298207998594,0.07919298207998594,1.0,0.17127368387198735,422,2,Segment_2
Maharashtra,Hingoli,232203,74125,306328,8,306328,0.10586118879559066,0.10586118879559066,0.75,0.17027506991603159,423,2,Segment_2
Jharkhand,Latehar,347936,38088,386024,6,386024,0.13342160949177348,0.13342160949177348,0.5,0.1700794485425961,424,1,Segment_3
Gujarat,JAMNAGAR,139176,162333,301509,8,301509,0.1041946852403946,0.1041946852403946,0.75,0.16877521671635515,425,2,Segment_2
Karnataka,Chamarajanagar,249361,9918,259279,9,259279,0.08959073314744388,0.08959073314744388,0.875,0.1681316598326995,426,2,Segment_2
Karnataka,Bidar,173634,125510,299144,8,299144,0.10337682242486468,0.10337682242486468,0.75,0.1680391401823782,427,2,Segment_2
Assam,BONGAIGAON,256952,1240,258192,9,258192,0.08921482748973521,0.08921482748973521,0.875,0.16779334474076169,428,2,Segment_2
Jammu And Kashmir,Rajauri,107789,148583,256372,9,256372,0.0885854362321181,0.0885854362321181,0.875,0.1672268926089063,429,2,Segment_2
Telangana,NAGARKURNOOL,223475,111755,335230,7,335230,0.11585606029429919,0.11585606029429919,0.625,0.16677045426486928,430,1,Segment_3
Karnataka,Koppal,231413,63467,294880,8,294880,0.1019022486213046,0.1019022486213046,0.75,0.16671202375917415,431,2,Segment_2
Chhattisgarh,Sukma,389067,25202,414269,5,414269,0.14318927766286968,0.14318927766286968,0.375,0.1663703498965827,432,1,Segment_3
Gujarat,NAVSARI,231544,61865,293409,8,293409,0.10139354832462617,0.10139354832462617,0.75,0.16625419349216358,433,2,Segment_2
Telangana,VIKARABAD,172506,80401,252907,9,252907,0.08738717210703939,0.08738717210703939,0.875,0.16614845489633545,434,2,Segment_2
Odisha,Anugul,364263,6321,370584,6,370584,0.12808215838319761,0.12808215838319761,0.5,0.16527394254487787,435,1,Segment_3
Punjab,Barnala,64601,144699,209300,10,209300,0.07230702673840804,0.07230702673840804,1.0,0.16507632406456724,436,2,Segment_2
Uttarakhand,Dehradun,194043,52185,246228,9,246228,0.08507744451933355,0.08507744451933355,0.875,0.1640697000674002,437,2,Segment_2
Punjab,Rupnagar,72844,132718,205562,10,205562,0.07101435392468676,0.07101435392468676,1.0,0.16391291853221807,438,2,Segment_2
Telangana,MANCHERIAL,179757,105798,285555,8,285555,0.09867748297444774,0.09867748297444774,0.75,0.163809734677003,439,2,Segment_2
Haryana,REWARI,44310,160423,204733,10,204733,0.0707276696650359,0.0707276696650359,1.0,0.1636549026985323,440,2,Segment_2
Gujarat,BHARUCH,122344,162523,284867,8,284867,0.09843955924629359,0.09843955924629359,0.75,0.16359560332166423,441,2,Segment_2
Haryana,MEWAT,29810,174347,204157,10,204157,0.07052847770658124,0.07052847770658124,1.0,0.16347562993592313,442,2,Segment_2
Karnataka,Chikmagalur,290007,34362,324369,7,324369,0.11210011609156328,0.11210011609156328,0.625,0.16339010448240696,443,1,Segment_3
Maharashtra,Akola,233271,49797,283068,8,283068,0.09781743019549514,0.09781743019549514,0.75,0.16303568717594563,444,2,Segment_2
Haryana,KURUKSHETRA,101938,139058,240996,9,240996,0.08326811756337053,0.08326811756337053,0.875,0.16244130580703348,445,2,Segment_2
Uttar Pradesh,Mahoba,138969,137867,276836,8,276836,0.09566228386721504,0.09566228386721504,0.75,0.16109605548049355,446,2,Segment_2
Gujarat,MORBI,141984,174976,316960,7,316960,0.10953794036206596,0.10953794036206596,0.625,0.16108414632585938,447,1,Segment_3
Telangana,KUMURAM BHEEM ASIFABAD,264451,49445,313896,7,313896,0.1084783498052864,0.1084783498052864,0.625,0.16013051482475774,448,1,Segment_3
Jharkhand,Khunti,279817,32918,312735,7,312735,0.10807685351402625,0.10807685351402625,0.625,0.15976916816262363,449,1,Segment_3
Haryana,CHARKI DADRI,38412,152521,190933,10,190933,0.06595536232706005,0.06595536232706005,1.0,0.15935982609435406,450,2,Segment_2
Telangana,MAHABUBABAD,181554,129628,311182,7,311182,0.10753979602881782,0.10753979602881782,0.625,0.15928581642593603,451,1,Segment_3
Telangana,Nizamabad,101252,206898,308150,7,308150,0.1064912716919524,0.1064912716919524,0.625,0.15834214452275716,452,1,Segment_3
Odisha,Malkangiri,300811,6400,307211,7,307211,0.10616654730134666,0.10616654730134666,0.625,0.158049892571212,453,1,Segment_3
Karnataka,Ramanagara,287502,19644,307146,7,307146,0.10614406904214604,0.10614406904214604,0.625,0.15802966213793143,454,1,Segment_3
Uttarakhand,Almora,149080,77444,226524,9,226524,0.0782634196071976,0.0782634196071976,0.875,0.15793707764647785,455,2,Segment_2
Tamil Nadu,Madurai,262725,3873,266598,8,266598,0.09212178513343267,0.09212178513343267,0.75,0.1579096066200894,456,2,Segment_2
Himachal Pradesh,Shimla,220176,5603,225779,9,225779,0.07800578417482137,0.07800578417482137,0.875,0.15770520575733926,457,2,Segment_2
Odisha,Kalahandi,284533,21432,305965,7,305965,0.10573565636343955,0.10573565636343955,0.625,0.15766209072709558,458,1,Segment_3
Telangana,SIDDIPET,126615,177912,304527,7,304527,0.10523836810604759,0.10523836810604759,0.625,0.15721453129544283,459,1,Segment_3
Telangana,YADADRI BHUVANAGIRI,104965,158048,263013,8,263013,0.0908820226836759,0.0908820226836759,0.75,0.15679382041530832,460,2,Segment_2
Punjab,Fatehgarh Sahib,68655,113268,181923,10,181923,0.06283952978248307,0.06283952978248307,1.0,0.15655557680423476,461,2,Segment_2
Maharashtra,Washim,168091,53826,221917,9,221917,0.07667022975893277,0.07667022975893277,0.875,0.1565032067830395,462,2,Segment_2
Telangana,Nirmal,179045,121193,300238,7,300238,0.10375514881817959,0.10375514881817959,0.625,0.15587963393636162,463,1,Segment_3
Assam,Hojai,298794,1221,300015,7,300015,0.10367803109815286,0.10367803109815286,0.625,0.15581022798833757,464,1,Segment_3
Tamil Nadu,Nagapattinam,251634,7093,258727,8,258727,0.08939984085392486,0.08939984085392486,0.75,0.15545985676853238,465,2,Segment_2
Bihar,Jehanabad,91151,125475,216626,9,216626,0.07484049946000304,0.07484049946000304,0.875,0.15485644951400274,466,2,Segment_2
Odisha,Kendrapara,322484,14561,337045,6,337045,0.11648372245505471,0.11648372245505471,0.5,0.15483535020954925,467,1,Segment_3
Haryana,GURUGRAM,63916,112204,176120,10,176120,0.060832739964926996,0.060832739964926996,1.0,0.1547494659684343,468,2,Segment_2
West Bengal,PASCHIM BARDHAMAN,273637,22682,296319,7,296319,0.1023998826980689,0.1023998826980689,0.625,0.154659894428262,469,1,Segment_3
Chhattisgarh,Bastar,285561,50383,335944,6,335944,0.1161029753261336,0.1161029753261336,0.5,0.15449267779352022,470,1,Segment_3
Telangana,KAMAREDDY,112157,181068,293225,7,293225,0.10132991756011983,0.10132991756011983,0.625,0.15369692580410785,471,1,Segment_3
Odisha,Balangir,312205,20760,332965,6,332965,0.11507277941600098,0.11507277941600098,0.5,0.1535655014744009,472,1,Segment_3
Karnataka,Dakshin Kannad,250569,1832,252401,8,252401,0.08721218750464695,0.08721218750464695,0.75,0.15349096875418228,473,2,Segment_2
West Bengal,Darjeeling,203881,6992,210873,9,210873,0.07285100061106282,0.07285100061106282,0.875,0.15306590054995656,474,2,Segment_2
Haryana,AMBALA,71160,137620,208780,9,208780,0.07212720066480316,0.07212720066480316,0.875,0.15241448059832285,475,2,Segment_2
Tamil Nadu,Sivaganga,246623,885,247508,8,247508,0.08552009331589942,0.08552009331589942,0.75,0.1519680839843095,476,2,Segment_2
Jammu And Kashmir,Reasi,98707,67365,166072,10,166072,0.05735794691188487,0.05735794691188487,1.0,0.1516221522206964,477,2,Segment_2
Odisha,Nabarangpur,338681,27882,366563,5,366563,0.1266916186871106,0.1266916186871106,0.375,0.15152245681839954,478,1,Segment_3
Odisha,Khordha,276331,9636,285967,7,285967,0.09881996055584238,0.09881996055584238,0.625,0.15143796450025815,479,1,Segment_3
Karnataka,Bengaluru Urban,153861,11168,165029,10,165029,0.05699725730655815,0.05699725730655815,1.0,0.15129753157590234,480,2,Segment_2
Bihar,Munger,202078,43189,245267,8,245267,0.08474511210253682,0.08474511210253682,0.75,0.15127060089228314,481,2,Segment_2
Punjab,Faridkot,70472,93343,163815,10,163815,0.0565774325885652,0.0565774325885652,1.0,0.15091968932970867,482,2,Segment_2
Himachal Pradesh,Solan,130736,70674,201410,9,201410,0.0695785118908262,0.0695785118908262,0.875,0.15012066070174357,483,2,Segment_2
Chhattisgarh,Gariyaband,253669,27031,280700,7,280700,0.09699852992184828,0.09699852992184828,0.625,0.14979867692966345,484,1,Segment_3
Maharashtra,Raigad,176906,62225,239131,8,239131,0.08262316443399915,0.08262316443399915,0.75,0.14936084799059923,485,2,Segment_2
Telangana,Medak,89355,189505,278860,7,278860,0.09636222227678483,0.09636222227678483,0.625,0.14922600004910636,486,1,Segment_3
Punjab,S.A.S Nagar,41699,116311,158010,10,158010,0.054569951132264496,0.054569951132264496,1.0,0.14911295601903807,487,2,Segment_2
Haryana,FARIDABAD,42988,114100,157088,10,157088,0.054251105670988134,0.054251105670988134,1.0,0.14882599510388933,488,2,Segment_2
Bihar,Lakhisarai,139570,56853,196423,9,196423,0.06785391068108088,0.06785391068108088,0.875,0.1485685196129728,489,2,Segment_2
Karnataka,Dharwad,172219,61245,233464,8,233464,0.0806634060510782,0.0806634060510782,0.75,0.1475970654459704,490,2,Segment_2
Madhya Pradesh,BURHANPUR,137834,54672,192506,9,192506,0.06649933619971483,0.06649933619971483,0.875,0.14734940257974335,491,2,Segment_2
West Bengal,Howrah,226388,5724,232112,8,232112,0.0801958582597055,0.0801958582597055,0.75,0.14717627243373496,492,2,Segment_2
Tamil Nadu,Karur,165036,26845,191881,9,191881,0.06628319909201665,0.06628319909201665,0.875,0.147154879182815,493,2,Segment_2
Uttar Pradesh,Sant Kabeer Nagar,84008,144691,228699,8,228699,0.07901557674198727,0.07901557674198727,0.75,0.14611401906778854,494,2,Segment_2
Bihar,Sheikhpura,83361,56508,139869,10,139869,0.04829644189906016,0.04829644189906016,1.0,0.14346679770915416,495,2,Segment_2
Assam,Karbi Anglong,255056,3884,258940,7,258940,0.0894735003802284,0.0894735003802284,0.625,0.14302615034220556,496,1,Segment_3
Kerala,Palakkad,166952,9743,176695,9,176695,0.06103158610400932,0.06103158610400932,0.875,0.1424284274936084,497,2,Segment_2
Punjab,Kapurthala,72682,103096,175778,9,175778,0.06071446973959455,0.06071446973959455,0.875,0.14214302276563512,498,2,Segment_2
Assam,Nalbari,250211,5814,256025,7,256025,0.08846543690992408,0.08846543690992408,0.625,0.14211889321893167,499,1,Segment_3
Gujarat,NARMADA,177550,76314,253864,7,253864,0.08771812124634684,0.08771812124634684,0.625,0.14144630912171216,500,1,Segment_3
Chhattisgarh,Dhamtari,254795,39107,293902,6,293902,0.1015640372751785,0.1015640372751785,0.5,0.14140763354766064,501,1,Segment_3
Himachal Pradesh,Una,60367,113042,173409,9,173409,0.05989522364657537,0.05989522364657537,0.875,0.14140570128191782,502,2,Segment_2
Telangana,JAYASHANKAR BHUPALAPALLY,168849,123890,292739,6,292739,0.10116184934517372,0.10116184934517372,0.5,0.14104566441065636,503,1,Segment_3
Maharashtra,Thane,79522,92521,172043,9,172043,0.05942283438399022,0.05942283438399022,0.875,0.1409805509455912,504,2,Segment_2
Gujarat,BOTAD,175347,75116,250463,7,250463,0.08654198956109642,0.08654198956109642,0.625,0.14038779060498677,505,1,Segment_3
Assam,Chirang,207668,1745,209413,8,209413,0.07234610432747987,0.07234610432747987,0.75,0.14011149389473188,506,2,Segment_2
Uttarakhand,Tehri Garhwal,86362,79394,165756,9,165756,0.05724866799023268,0.05724866799023268,0.875,0.1390238011912094,507,2,Segment_2
Madhya Pradesh,HARDA,159487,83911,243398,7,243398,0.08409877569567618,0.08409877569567618,0.625,0.13818889812610857,508,1,Segment_3
Karnataka,Chikballapur,213815,26397,240212,7,240212,0.08299699517547393,0.08299699517547393,0.625,0.13719729565792654,509,1,Segment_3
Uttarakhand,Pithoragarh,162869,37056,199925,8,199925,0.06906497012293532,0.06906497012293532,0.75,0.1371584731106418,510,2,Segment_2
Himachal Pradesh,Hamirpur,19789,97246,117035,10,117035,0.04040000235157173,0.04040000235157173,1.0,0.13636000211641455,511,2,Segment_2
Himachal Pradesh,Kullu,155109,1301,156410,9,156410,0.05401664013655715,0.05401664013655715,0.875,0.13611497612290144,512,2,Segment_2
Karnataka,Kolar,209642,26520,236162,7,236162,0.08159642671758972,0.08159642671758972,0.625,0.13593678404583076,513,1,Segment_3
Karnataka,Gadag,136311,55798,192109,8,192109,0.06636204590890495,0.06636204590890495,0.75,0.13472584131801446,514,2,Segment_2
Assam,Hailakandi,132228,19215,151443,9,151443,0.05229895531425816,0.05229895531425816,0.875,0.13456905978283235,515,2,Segment_2
Jammu And Kashmir,Anantnag,188611,2514,191125,8,191125,0.06602175964654493,0.06602175964654493,0.75,0.13441958368189044,516,2,Segment_2
Odisha,Kandhamal,261008,48739,309747,5,309747,0.10704354522954279,0.10704354522954279,0.375,0.1338391907065885,517,1,Segment_3
Karnataka,Bangalore Rural,170722,16924,187646,8,187646,0.06481865405025378,0.06481865405025378,0.75,0.1333367886452284,518,2,Segment_2
Telangana,PEDDAPALLI,55946,90633,146579,9,146579,0.05061688988730784,0.05061688988730784,0.875,0.13305520089857706,519,2,Segment_2
Punjab,Pathankot,76709,29343,106052,10,106052,0.036601868185413125,0.036601868185413125,1.0,0.13294168136687182,520,2,Segment_2
Jammu And Kashmir,Kupwara,182998,2251,185249,8,185249,0.0639897250148097,0.0639897250148097,0.75,0.13259075251332875,521,2,Segment_2
Himachal Pradesh,Bilaspur,44776,99514,144290,9,144290,0.04982530934407402,0.04982530934407402,0.875,0.13234277840966663,522,2,Segment_2
